VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2308060006,e_e004772,5,교보문고 송도 바로 드림센터,2023-08-06,2023-08-06,인천 연수구 송도국제대로 123,인천 연수구 송도동 168-1,126.6584398,37.3823124,,,POI03000TR003082V,교보문고 송도바로드림센터,30.0,4,N,9.0,,3.0,2.0,3.0,
2308060007,e_e004772,6,ZARA 트리플 스트리트점,2023-08-06,2023-08-06,인천 연수구 송도과학로16번길 33-1,인천 연수구 송도동 170-1,126.6593946,37.3809132,,,POI01000TR003646V,zara 트리플스트리트점,30.0,4,N,9.0,,3.0,2.0,2.0,
2308060009,e_e004772,8,ABC마트 GS 송도 트리플 스트리트점,2023-08-06,2023-08-06,인천 연수구 송도과학로16번길 33-2,인천 연수구 송도동 174-3,126.6601184,37.3804008,,,POI03000TR003085V,ABC마트 GS송도트리플스트리트점,30.0,4,N,6.0,,3.0,2.0,3.0,
2307060002,e_e004773,2,어비산 어비계곡,2023-07-06,2023-07-06,,경기 가평군 설악면 가일리,127.5103926,37.5867212,,,POI01000000ARG4WD,어비산,30.0,1,N,1.0,,5.0,4.0,5.0,
2307070001,e_e004773,4,유명산,2023-07-07,2023-07-07,,경기 가평군 설악면 가일리 산 58-1,127.4865726,37.5752838,,,POI01000TR006683V,유명산,180.0,1,Y,4.0,,5.0,5.0,5.0,
2307200004,e_e004774,4,한성백제 박물관,2023-07-20,2023-07-20,서울 송파구 위례성대로 71,서울 송파구 방이동 88-20,,,,,,,30.0,2,N,10.0,,5.0,4.0,5.0,
2307200005,e_e004774,5,올림픽공원 한얼광장,2023-07-20,2023-07-20,서울 송파구 올림픽로 424,서울 송파구 방이동 88-2,,,,,,,0.0,3,N,11.0,,5.0,4.0,4.0,
2307200008,e_e004774,10,롯데월드타워,2023-07-20,2023-07-20,서울 송파구 올림픽로 300,서울 송파구 신천동 29,,,,,,,90.0,4,N,1.0,,5.0,5.0,5.0,
2307200011,e_e004774,6,올림픽공원 한얼광장,2023-07-20,2023-07-20,서울 송파구 올림픽로 424,서울 송파구 방이동 88-2,,,,,,,150.0,8,N,11.0,,5.0,5.0,5.0,
2307200012,e_e004774,7,KSPO 돔,2023-07-20,2023-07-20,서울 송파구 올림픽로 424,서울 송파구 방이동 88,,,,,,,120.0,8,N,11.0,,5.0,5.0,5.0,
2307200013,e_e004774,8,올림픽공원 한얼광장,2023-07-20,2023-07-20,서울 송파구 올림픽로 424,서울 송파구 방이동 88-2,,,,,,,180.0,8,Y,11.0,,5.0,5.0,5.0,
2307210002,e_e004774,13,올림픽공원 한얼광장,2023-07-21,2023-07-21,서울 송파구 올림픽로 424,서울 송파구 방이동 88-2,,,,,,,150.0,8,Y,11.0,,5.0,5.0,5.0,
2307210005,e_e004774,14,KSPO 돔,2023-07-21,2023-07-21,서울 송파구 올림픽로 424,서울 송파구 방이동 88,,,,,,,120.0,8,Y,11.0,,5.0,5.0,5.0,
2307210006,e_e004774,15,올림픽공원 한얼광장,2023-07-21,2023-07-21,서울 송파구 올림픽로 424,서울 송파구 방이동 88-2,,,,,,,300.0,8,Y,11.0,,5.0,5.0,5.0,
2307210007,e_e004774,16,KSPO 돔,2023-07-21,2023-07-21,서울 송파구 올림픽로 424,서울 송파구 방이동 88,,,,,,,90.0,8,Y,11.0,,5.0,5.0,5.0,
2307220006,e_e004774,24,데블 다이스 보드게임카페 대구 동성로점,2023-07-22,2023-07-22,대구 중구 동성로5길 55,대구 중구 삼덕동1가 18-24,,,,,,,150.0,6,N,5.0,,5.0,5.0,5.0,
2307210004,e_e004780,4,신세계백화점 본점,2023-07-21,2023-07-21,서울 중구 소공로 63,서울 중구 충무로1가 52-5,,,,,,,150.0,4,N,1.0,,4.0,4.0,4.0,
2307220001,e_e004780,8,신세계백화점 강남점,2023-07-22,2023-07-22,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,,,,,,,270.0,4,N,1.0,,5.0,5.0,5.0,
2307220002,e_e004780,9,삼분의 일,2023-07-22,2023-07-22,서울 서초구 강남대로 299,서울 서초구 서초동 1339-9,,,,,,,30.0,4,N,2.0,,3.0,3.0,3.0,
2307230002,e_e004780,14,더 현대 서울,2023-07-23,2023-07-23,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,,,,,,,60.0,4,Y,1.0,,5.0,5.0,5.0,
2307110002,e_e004782,2,타임스퀘어,2023-07-11,2023-07-11,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,126.9030714,37.5171052,,,POI01000TR009688V,타임스퀘어,30.0,4,Y,1.0,,5.0,5.0,5.0,
2307110006,e_e004782,6,스윙 파크 스크린골프장,2023-07-11,2023-07-11,서울 구로구 디지털로32나길 51,서울 구로구 구로동 1124-49,126.9004334,37.4848849,,,POI01000000CLJ01D,스윙파크스크린골프장,300.0,5,N,7.0,,5.0,5.0,5.0,
2307120002,e_e004782,9,보라매공원,2023-07-12,2023-07-12,,서울 동작구 신대방동 722,126.9205176,37.4932831,,,POI01000000BY05LV,보라매공원,60.0,7,Y,4.0,,5.0,5.0,5.0,
2307300006,e_e004784,6,타깃 볼링,2023-07-30,2023-07-30,서울 서대문구 신촌역로 10,서울 서대문구 대현동 101-7,126.9431627,37.5575556,,,POI03000TR000029V,타겟볼링,60.0,5,N,9.0,,2.0,2.0,2.0,
2307300009,e_e004784,8,전쟁기념관,2023-07-30,2023-07-30,서울 용산구 이태원로 29,서울 용산구 용산동1가 8,126.977088,37.5370684,,,POI01000TR005569V,전쟁기념관,30.0,2,N,10.0,,3.0,3.0,4.0,
2307300011,e_e004784,11,서울월드컵경기장,2023-07-30,2023-07-30,,서울 마포구 성산동 515-39,126.8971068,37.5682067,,,POI01000000B1K5YV,서울월드컵경기장,240.0,5,N,3.0,,3.0,2.0,3.0,
2307310002,e_e004784,14,아이파크몰 용산점,2023-07-31,2023-07-31,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.9645328,37.5288167,,,POI01000000CLREA8,아이파크몰,90.0,3,N,9.0,,4.0,4.0,4.0,
2308040002,e_e004792,6,여의도 물빛광장,2023-08-04,2023-08-04,,서울 영등포구 여의도동 84-9,126.9288375,37.5306837,,,POI010000006HBQSC,여의도물빛광장,180.0,1,Y,4.0,,5.0,5.0,5.0,
2308050001,e_e004792,8,IFC 몰,2023-08-05,2023-08-05,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,126.9259558,37.5250668,,,POI01000TR003647V,IFC몰,180.0,4,Y,7.0,,2.0,1.0,3.0,
2307290005,e_e004799,4,포천 하나로마트 더둔점,2023-07-29,2023-07-29,경기 포천시 신북면 청신로 924  하나로마트 덕둔점,,,,,,,,30.0,4,N,9.0,,4.0,3.0,3.0,4165034000.0
2307300005,e_e004799,6,하나로마트 더둔점,2023-07-30,2023-07-30,경기 포천시 신북면 청신로 924  하나로마트 덕둔점,,,,,,,,30.0,4,Y,6.0,,4.0,3.0,3.0,4165034000.0
2307150001,e_e004800,6,석촌호수 동호,2023-07-15,2023-07-15,,서울 송파구 신천동 32,127.1058999,37.5116212,,,POI01000TR008710V,석촌호수 동호,30.0,1,Y,4.0,,5.0,5.0,5.0,
2307150002,e_e004800,7,롯데리아 롯데백 잠실 광장점,2023-07-15,2023-07-15,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.0985531,37.5120348,,,POI02000TR004403V,롯데리아 롯데백잠실광장점,30.0,4,Y,8.0,,5.0,5.0,5.0,
2307150003,e_e004800,8,롯데월드,2023-07-15,2023-07-15,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,127.0981198,37.5111306,,,POI01000TR002312V,롯데월드,510.0,6,Y,4.0,,5.0,5.0,5.0,
2307150004,e_e004800,9,롯데월드타워 롯데월드몰,2023-07-15,2023-07-15,서울 송파구 올림픽로 300,서울 송파구 신천동 29,127.1040795,37.5136519,,,POI01000TR025722V,디라이프 스타일키친 잠실 롯데월드몰점,60.0,4,Y,1.0,,5.0,5.0,5.0,
2307160002,e_e004800,12,대원 뮤지엄,2023-07-16,2023-07-16,서울 용산구 한강대로23길 55,서울 용산구 한강로3가 40-999,126.9648875,37.5299214,,,POI02000TR004406V,대원뮤지엄,60.0,3,N,1.0,,5.0,5.0,5.0,
2307090003,e_e004818,2,다산 생태공원,2023-07-09,2023-07-09,경기 남양주시 조안면 다산로 767,경기 남양주시 조안면 능내리 56-9,127.2976519,37.5137588,,,POI01000TR021770V,다산생태공원,30.0,7,N,5.0,,5.0,5.0,4.0,
2307090004,e_e004818,3,실학박물관,2023-07-09,2023-07-09,경기 남양주시 조안면 다산로747번길 16,경기 남양주시 조안면 능내리 27-1,127.3006672,37.5159694,,,POI01000000BU26DM,실학박물관,60.0,2,N,7.0,,5.0,5.0,4.0,
2307090002,e_e004819,2,만해기념관,2023-07-09,2023-07-09,경기 광주시 남한산성면 남한산성로792번길 24-7,경기 광주시 남한산성면 산성리 912-1,127.1808524,37.4773173,,,POI010000006MADEP,만해기념관,60.0,2,N,10.0,,3.0,3.0,3.0,
2307230002,e_e004821,8,광교호수공원,2023-07-23,2023-07-23,,경기 수원시 영통구 하동 1020,127.0669254,37.2842202,,,POI010000006N2TVF,광교호수공원,60.0,1,Y,1.0,,5.0,5.0,5.0,
2307230004,e_e004821,10,수원 화성,2023-07-23,2023-07-23,,경기 수원시 장안구 영화동 320-2,127.0117957,37.286957,,,POI01000TR016562V,수원화성,60.0,2,Y,1.0,,5.0,5.0,5.0,
2308010005,e_e004830,4,이촌한강공원,2023-08-01,2023-08-01,서울 용산구 이촌로72길 62,서울 용산구 이촌동 302-17,126.9705266,37.5172404,,,POI01000000E1DUXF,이촌한강공원,30.0,1,N,5.0,,3.0,3.0,3.0,
2308020003,e_e004830,8,오브젝트 성수점,2023-08-02,2023-08-02,서울 성동구 서울숲길 36,서울 성동구 성수동1가 676-9,127.0413177,37.5478637,,,POI01000000BG11E3,오브젝트 성수점,30.0,4,N,2.0,,5.0,5.0,5.0,
2307300001,e_e004839,7,동구릉,2023-07-30,2023-07-30,경기 구리시 동구릉로 197,경기 구리시 인창동 66,,,,,,,60.0,2,N,10.0,,5.0,5.0,5.0,
2307300002,e_e004839,8,구리농수산물도매시장,2023-07-30,2023-07-30,경기 구리시 동구릉로136번길 90,경기 구리시 인창동 127,,,,,,,30.0,4,Y,7.0,,4.0,4.0,4.0,
2307100002,e_e004845,2,국립중앙박물관,2023-07-10,2023-07-10,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,126.980203,37.5238468,,,POI01000TR019531V,국립중앙박물관,180.0,3,Y,1.0,,4.0,4.0,4.0,
2307070004,e_e004854,4,혜화역 4호선,2023-07-07,2023-07-07,서울 종로구 대학로 지하 120,서울 종로구 명륜4가 96-5,127.001945,37.5820439,,,POI01000TR100333V,혜화역 4호선,30.0,4,N,1.0,,5.0,5.0,5.0,
2307070005,e_e004854,5,세우아트센터,2023-07-07,2023-07-07,서울 종로구 대학로12길 49,서울 종로구 동숭동 1-86,127.0039851,37.5819466,,,POI01000000B1YMA2,세우아트센터,120.0,3,N,2.0,,5.0,5.0,5.0,
2307070007,e_e004854,7,현대 시티 아울렛 동대문점,2023-07-07,2023-07-07,서울 중구 장충단로13길 20,서울 중구 을지로6가 17-2,127.0076972,37.568781,,,POI01000TR032714V,현대시티아울렛 동대문점,60.0,4,N,6.0,,5.0,5.0,5.0,
2307070008,e_e004854,8,청계천,2023-07-07,2023-07-07,,서울 종로구 서린동 148,126.9786471,37.569147,,,POI01000TR031869V,청계천,30.0,7,N,1.0,,5.0,5.0,5.0,
2307070009,e_e004854,9,흥인지문공원,2023-07-07,2023-07-07,서울 종로구 종로 285,서울 종로구 종로6가 65-6,127.0092143,37.5719344,,,POI01000TR020285V,흥인지문공원,90.0,2,N,1.0,,5.0,5.0,5.0,
2307080002,e_e004854,12,서울도 본 관광코스 낙산 성곽,2023-07-08,2023-07-08,,서울 종로구 창신동,127.0081329,37.5788541,,,POI02000TR003567V,서울도보관광코스 낙산성곽,30.0,2,N,1.0,,5.0,5.0,5.0,
2307090001,e_e004854,15,동묘시장,2023-07-09,2023-07-09,,서울 종로구 숭인동 239-9,127.0180892,37.5726001,,,POI01000TR026987V,동묘시장,30.0,4,N,1.0,,5.0,5.0,5.0,
2307090002,e_e004854,16,동관왕묘,2023-07-09,2023-07-09,서울 종로구 난계로27길 84,서울 종로구 숭인동 238-1,127.0182569,37.5731263,,,POI010000006LNIRJ,동관왕묘,30.0,2,N,6.0,,5.0,5.0,5.0,
2307140003,e_e004857,3,와 마트,2023-07-14,2023-07-14,인천 서구 청라에메랄드로76번길 21,인천 서구 청라동 167-31,126.6585226,37.5321179,,,POI01000000D20FA0,와마트,30.0,4,Y,8.0,,5.0,4.0,4.0,
2307150001,e_e004857,7,국립생물자원관,2023-07-15,2023-07-15,인천 서구 환경로 42,인천 서구 오류동,126.6380214,37.565955,,,POI01000000BFVR4C,국립생물자원관,90.0,2,N,2.0,,5.0,5.0,5.0,
2307150005,e_e004857,11,모다 아울렛 인천점,2023-07-15,2023-07-15,인천 서구 북항로32번안길 50,인천 서구 원창동 381-69,126.6477075,37.5100423,,,POI010000006DX7P8,모다아울렛 인천점,60.0,4,Y,8.0,,4.0,4.0,4.0,
2308050001,e_e004858,12,남산 서울타워,2023-08-05,2023-08-05,,서울 용산구 용산동2가 산 1-3,126.988208,37.5512743,,,POI01000TR038998V,남산서울타워,150.0,1,N,1.0,,5.0,5.0,5.0,
2307220004,e_e004859,3,화담숲,2023-07-22,2023-07-22,,경기 광주시 도척면 도웅리 산 33,,,,,POI01000TR042029V,화담숲,120.0,1,N,1.0,,5.0,5.0,5.0,
2307070005,e_e004860,5,수원 KT위즈 파크,2023-07-07,2023-07-07,경기 수원시 장안구 경수대로 893,경기 수원시 장안구 조원동 775,127.009772,37.2997303,,,POI01000000B6GUG3,수원KT위즈파크,240.0,3,N,1.0,,5.0,4.0,5.0,
2307070006,e_e004860,6,수원 화성 화홍문,2023-07-07,2023-07-07,,경기 수원시 팔달구 북수동 9000-1,127.0176261,37.2875455,,,POI01000TR021821V,수원화성 화홍문,0.0,2,N,1.0,,5.0,5.0,5.0,
2307080004,e_e004860,11,효원공원,2023-07-08,2023-07-08,경기 수원시 팔달구 동수원로 397,경기 수원시 팔달구 인계동 1117,127.0382717,37.264256,,,POI01000000BY1LB2,효원공원,0.0,7,N,9.0,,4.0,4.0,3.0,
2307080005,e_e004860,12,효원공원 월화원,2023-07-08,2023-07-08,,경기 수원시 팔달구 인계동 1117,127.0377333,37.2652491,,,POI01000TR031092V,효원공원 월화원,60.0,6,N,1.0,,5.0,5.0,5.0,
2307080006,e_e004860,13,수원 KT위즈 파크,2023-07-08,2023-07-08,경기 수원시 장안구 경수대로 893,경기 수원시 장안구 조원동 775,127.009772,37.2997303,,,POI01000000B6GUG3,수원KT위즈파크,390.0,3,Y,1.0,,5.0,5.0,5.0,
2307090001,e_e004860,15,수원 화성 화홍문,2023-07-09,2023-07-09,,경기 수원시 팔달구 북수동 9000-1,127.0176261,37.2875455,,,POI01000TR021821V,수원화성 화홍문,30.0,2,Y,4.0,,5.0,5.0,5.0,
2307090002,e_e004860,16,카페 도화,2023-07-09,2023-07-09,경기 수원시 팔달구 정조로 887,경기 수원시 팔달구 장안동 33-1,127.0144571,37.2870684,,,POI02000TR003920V,카페도화,0.0,4,N,9.0,,4.0,4.0,3.0,
2307090010,e_e004860,25,방화수류정,2023-07-09,2023-07-09,경기 수원시 팔달구 수원천로392번길 44-6,경기 수원시 팔달구 매향동 151,127.0180738,37.2875058,,,POI01000TR033544V,방화수류정,60.0,2,N,1.0,,5.0,5.0,5.0,
2307090011,e_e004860,24,수원 화성 화홍문,2023-07-09,2023-07-09,,경기 수원시 팔달구 북수동 9000-1,127.0176261,37.2875455,,,POI01000TR021821V,수원화성 화홍문,0.0,2,Y,9.0,,5.0,5.0,5.0,
2307110004,e_e004861,3,가평빠지 썸머플레이스 수상레저,2023-07-11,2023-07-11,경기 가평군 가평읍 보납로 116-24,경기 가평군 가평읍 읍내리 316-4,127.5223417,37.8293853,,,POI02000TR004145V,가평빠지썸머플레이스 수상레저,210.0,5,N,1.0,,5.0,5.0,5.0,
2307120003,e_e004861,7,자라섬,2023-07-12,2023-07-12,,경기 가평군 가평읍 달전리 30,127.5279467,37.8157524,,,POI01000TR043116V,자라섬,30.0,1,N,1.0,,5.0,4.0,4.0,
2307060003,e_e004864,4,도곡시장,2023-07-06,2023-07-06,,서울 강남구 역삼동 805-36,127.052128,37.4974898,,,POI02000TR002962V,도곡시장,30.0,4,N,6.0,,3.0,3.0,4.0,
2307060004,e_e004864,5,서울숲,2023-07-06,2023-07-06,,서울 성동구 성수동1가 678-1,127.0376178,37.5443222,,,POI01000TR041669V,서울숲,60.0,1,N,1.0,,5.0,4.0,5.0,
2307140004,e_e004865,3,롯데월드타워 롯데월드몰,2023-07-14,2023-07-14,서울 송파구 올림픽로 300,서울 송파구 신천동 29,127.1040795,37.5136519,,,POI01000TR025722V,디라이프 스타일키친 잠실 롯데월드몰점,30.0,4,N,2.0,,5.0,5.0,5.0,
2307150002,e_e004865,7,문래동 창작촌,2023-07-15,2023-07-15,,서울 영등포구 문래동3가 54-28,126.8977705,37.5139833,,,POI01000TR014416V,문래동창작촌,30.0,4,N,2.0,,5.0,5.0,5.0,
2307150006,e_e004865,11,광장시장 전 골목,2023-07-15,2023-07-15,,서울 종로구 종로4가,127.0006339,37.5705617,,,POI01000TR015505V,광장시장 전골목,30.0,4,N,3.0,,5.0,5.0,5.0,
2307150008,e_e004865,13,타임 스트림,2023-07-15,2023-07-15,서울 관악구 신림로 330,서울 관악구 신림동 1641-2,126.9303405,37.4838864,,,POI01000000BXZRB5,타임스트림,30.0,4,N,9.0,,5.0,5.0,5.0,
2308040003,e_e004867,3,대원사,2023-08-04,2023-08-04,경기 가평군 북면 백둔로 21-162,경기 가평군 북면 제령리 656-2,127.5021677,37.8947976,,,POI01000000BYEMMR,대원사,30.0,2,N,1.0,,4.0,3.0,4.0,
2308050001,e_e004867,6,별 비치,2023-08-05,2023-08-05,경기 가평군 북면 멱골로 338,경기 가평군 북면 목동리 318,127.5795055,37.9183395,,,POI01000000DYIKQZ,별비치워터파크,180.0,6,Y,1.0,,3.0,2.0,2.0,
2307190005,e_e004868,5,홍대 패션거리,2023-07-19,2023-07-19,대한민국 서울특별시 마포구 어울마당로 141-1,,,,,,,,60.0,4,Y,1.0,,3.0,3.0,3.0,1144012100.0
2307210003,e_e004868,14,이레 서적,2023-07-21,2023-07-21,서울 강남구 선릉로 843,서울 강남구 신사동 664-7,,,,,,,60.0,3,N,3.0,,3.0,3.0,3.0,
2308040005,e_e004877,4,그래너마 하우스 주변 계곡,2023-08-04,2023-08-04,경기 남양주시 오남읍 팔현로 278-11,,,,,,,,60.0,1,N,9.0,,5.0,5.0,5.0,4136026200.0
2307150004,e_e004878,3,공간 와디즈,2023-07-15,2023-07-15,서울 성동구 연무장1길 7-1,서울 성동구 성수동2가 301-27,127.0505248,37.5449301,,,POI01000TR006269V,공간와디즈,90.0,3,Y,2.0,,4.0,4.0,5.0,
2307150005,e_e004878,4,샤넬 코드 컬러 팝업,2023-07-15,2023-07-15,서울 성동구 아차산로9길 41,서울 성동구 성수동2가 277-4,127.0594494,37.5475704,,,POI02000TR003710V,샤넬 코드 컬러 팝업,60.0,3,N,3.0,,4.0,2.0,3.0,
2307190007,e_e004879,7,소극장,2023-07-19,2023-07-19,태원빌딩 3층,,,,,,,,120.0,3,N,5.0,,1.0,5.0,5.0,1111016800.0
2307190010,e_e004879,10,청계천,2023-07-19,2023-07-19,,서울 종로구 서린동 148,126.9786471,37.569147,,,POI01000TR031869V,청계천,90.0,1,N,9.0,,5.0,5.0,5.0,
2307200002,e_e004879,15,더 현대 서울,2023-07-20,2023-07-20,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.9284461,37.5258721,,,POI01000TR013273V,더현대서울,60.0,4,N,1.0,,5.0,5.0,5.0,
2307200004,e_e004879,16,여의도 한강공원,2023-07-20,2023-07-20,,서울 영등포구 여의도동 85,126.9351293,37.5263886,,,POI01000TR023735V,여의도한강공원,60.0,7,N,9.0,,5.0,5.0,5.0,
2307200005,e_e004879,17,반포 한강공원 달빛광장,2023-07-20,2023-07-20,,서울 서초구 반포동 115-5,126.9976293,37.5113551,,,POI01000TR014279V,반포한강공원 달빛광장,150.0,7,N,1.0,,5.0,5.0,5.0,
2307210002,e_e004879,21,서울 앵무새,2023-07-21,2023-07-21,서울 성동구 서울숲9길 3,서울 성동구 성수동1가 685-213,127.0436038,37.548299,,,POI01000TR040465V,서울앵무새,30.0,4,N,2.0,,5.0,5.0,5.0,
2307210004,e_e004879,23,서울숲,2023-07-21,2023-07-21,,서울 성동구 성수동1가 678-1,127.0376178,37.5443222,,,POI01000TR041669V,서울숲,30.0,1,N,1.0,,5.0,5.0,5.0,
2307150003,e_e004881,3,롯데리아 남부터미널점,2023-07-15,2023-07-15,서울 서초구 효령로 289,서울 서초구 서초동 1602-10,127.0159289,37.4851492,,,POI01000000AM56Z2,롯데리아 남부터미널점,30.0,4,Y,6.0,,3.0,4.0,4.0,
2307150004,e_e004881,5,신세계백화점 강남점,2023-07-15,2023-07-15,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,127.0043203,37.5053057,,,POI01000TR038148V,신세계백화점 강남점,60.0,4,Y,4.0,,4.0,4.0,5.0,
2307150008,e_e004881,7,위글위글 도산 플래그십스토어,2023-07-15,2023-07-15,서울 강남구 언주로168길 31,서울 강남구 신사동 642-24,127.0363031,37.5261143,,,POI02000TR004155V,위글 위글 도산플래그쉽스토어,30.0,4,N,1.0,,4.0,4.0,4.0,
2307150009,e_e004881,9,하우스 도산,2023-07-15,2023-07-15,서울 강남구 압구정로46길 50,서울 강남구 신사동 649-8,127.0356805,37.5253658,,,POI01000TR035646V,누데이크 하우스도산,30.0,4,Y,1.0,,4.0,4.0,4.0,
2307150010,e_e004881,10,그랑 핸드 도산,2023-07-15,2023-07-15,서울 강남구 언주로164길 17,서울 강남구 신사동 645-16,127.0349589,37.5255939,,,POI010000006KF1CE,그랑핸드 도산,0.0,4,Y,4.0,,4.0,4.0,4.0,
2307150011,e_e004881,11,조이 그레이슨 도산,2023-07-15,2023-07-15,서울 강남구 언주로168길 20,서울 강남구 신사동 645-10,127.0351469,37.5260723,,,POI02000TR004156V,조이그라이슨 도산,0.0,4,Y,1.0,,4.0,4.0,4.0,
2307150012,e_e004881,12,신문 플래그십스토어 도산,2023-07-15,2023-07-15,서울 강남구 압구정로42길 47,서울 강남구 신사동 645-27,127.034606,37.5257806,,,POI02001TR018468V,시눈 플래그십스토어 도산,0.0,4,Y,1.0,,4.0,4.0,4.0,
2307150013,e_e004881,13,강남 터미널 경부선 지하상가,2023-07-15,2023-07-15,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,127.0055961,37.5050984,,,POI01000000BG0YQB,강남터미널경부선지하상가,30.0,4,N,6.0,,4.0,4.0,4.0,
2307070006,e_e004882,6,이마트 왕십리점,2023-07-07,2023-07-07,서울 성동구 왕십리광장로 17,서울 성동구 행당동 168-151,127.0387357,37.5617039,,,POI01000000BS5QE8,ABC마트 ST왕십리비트플렉스점,30.0,4,Y,8.0,,4.0,5.0,5.0,
2307080002,e_e004882,9,국립중앙박물관,2023-07-08,2023-07-08,서울 용산구 서빙고로 137,서울 용산구 용산동6가 168-6,126.980203,37.5238468,,,POI01000TR019531V,국립중앙박물관,150.0,2,Y,11.0,,5.0,5.0,5.0,
2307080003,e_e004882,10,코엑스 신한카드 아티움,2023-07-08,2023-07-08,,서울 강남구 삼성동 159-9,127.0615459,37.5099435,,,POI02000TR003569V,코엑스신한카드아티움,240.0,3,N,11.0,,5.0,4.0,3.0,
2307080002,e_e004885,2,묘적사계곡,2023-07-08,2023-07-08,,경기 남양주시 와부읍 월문리,127.2682157,37.6184527,,,POI010000006NAJCU,묘적사,300.0,1,N,1.0,,5.0,5.0,5.0,
2307080003,e_e004899,2,수원 화성 팔달문,2023-07-08,2023-07-08,경기 수원시 팔달구 정조로 780,경기 수원시 팔달구 팔달로2가 138,127.016733,37.2775621,,,POI01000TR029162V,수원화성 팔달문,30.0,2,N,1.0,,4.0,3.0,3.0,
2307080006,e_e004899,5,일월 수목원,2023-07-08,2023-07-08,경기 수원시 장안구 일월로 61,경기 수원시 장안구 천천동 430,126.9764759,37.2877923,,,POI02001TR024594V,일월수목원,90.0,1,N,1.0,,4.0,4.0,4.0,
2307090001,e_e004899,7,화성행궁,2023-07-09,2023-07-09,경기 수원시 팔달구 정조로 825,경기 수원시 팔달구 남창동 6-2,127.0140412,37.2819145,,,POI01000TR027714V,화성행궁,30.0,2,N,1.0,,4.0,3.0,4.0,
2307290002,e_e004905,2,써브웨이 청량리 역사점,2023-07-29,2023-07-29,서울 동대문구 왕산로 214,서울 동대문구 전농동 591-53,,,,,,,30.0,4,Y,8.0,,3.0,4.0,4.0,
2307290006,e_e004905,5,스타필드 코엑스몰,2023-07-29,2023-07-29,서울 강남구 영동대로 513,서울 강남구 삼성동 159-9,,,,,,,30.0,4,N,9.0,,4.0,4.0,4.0,
2307290007,e_e004905,6,더 현대 서울,2023-07-29,2023-07-29,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,,,,,,,150.0,4,N,1.0,,4.0,4.0,5.0,
2307300001,e_e004905,10,서울대공원,2023-07-30,2023-07-30,경기 과천시 대공원광장로 102,경기 과천시 막계동 159-1,,,,,,,150.0,6,Y,4.0,,4.0,4.0,4.0,
2307310002,e_e004905,14,국립민속박물관,2023-07-31,2023-07-31,서울 종로구 삼청로 37,서울 종로구 세종로 1-1,,,,,,,60.0,2,N,2.0,,3.0,3.0,4.0,
2307210004,e_e004914,4,마트 킹 평택점,2023-07-21,2023-07-21,경기 평택시 만세로 1711,경기 평택시 죽백동 484,,,,,,,30.0,4,N,9.0,,4.0,3.0,4.0,
2307220002,e_e004914,7,PPO,2023-07-22,2023-07-22,경기 평택시 경기대로 945,경기 평택시 장당동 154,,,,,,,210.0,4,N,1.0,,5.0,5.0,5.0,
2307220004,e_e004914,9,PPO,2023-07-22,2023-07-22,경기 평택시 경기대로 945,경기 평택시 장당동 154,,,,,,,30.0,7,N,9.0,,5.0,4.0,4.0,
2307310004,e_e004915,5,낙원악기상가,2023-07-31,2023-07-31,서울 종로구 삼일대로 428,서울 종로구 낙원동 284-6,126.9880959,37.5727919,,,POI010000006GKECS,낙원악기상가,30.0,3,N,1.0,,3.0,3.0,3.0,
2307310006,e_e004915,4,영풍문고 종각 종로본점,2023-07-31,2023-07-31,서울 종로구 청계천로 41,서울 종로구 서린동 33,126.9823416,37.5697801,,,POI010000006GKYNN,영풍문고 종각종로본점,30.0,4,Y,1.0,,5.0,5.0,5.0,
2307310008,e_e004915,7,노티스 종각 하이커,2023-07-31,2023-07-31,서울 중구 청계천로 40,서울 중구 다동 10,126.9816174,37.5685276,,,POI03000TR006692V,노티드 종각 하이커,30.0,4,N,1.0,,5.0,5.0,5.0,
2307310009,e_e004915,8,낙원악기상가,2023-07-31,2023-07-31,서울 종로구 삼일대로 428,서울 종로구 낙원동 284-6,126.9880959,37.5727919,,,POI010000006GKECS,낙원악기상가,60.0,3,N,1.0,,3.0,2.0,3.0,
